,iso_code,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_demand,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_exc_biofuel_electricity,other_renewable_electricity,renewables_electricity,solar_electricity,wind_electricity,electricity_generation,greenhouse_gas_emissions,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gdp,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,net_elec_imports_share_demand,net_elec_imports,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_elec_per_capita,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_share_elec_exc_biofuel,other_renewables_share_elec,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
16832,OWID_WRL,World,2000,1.472,388.731,3.915,904.422,4.342,1741.385,2.502,2675.068,0.999,24.363,-1.7,0.115,-2.181,126.137,20.531,465.313,38.152,3.58,25.029,947.859,27425.731,930.149,4463.989,26799.159,4362.001,14978.39,149.68,5714.63,9598.06,2691.5,2625.18,2505.93,1191.93,67.3,216.98,2874.4,1.08,31.16,14978.39,6969.64,1.83,17835.157,2.543,86.065,2338.887,94306.452,15349.916,1562.241,64.079,59866658423517.0,17.969,3.985,21.899,919.484,23995.41,438.086,3905.648,24007.084,3907.545,17.526,1.776,6.723,128.573,7366.569,427.291,1199.029,35.921,5380.33,875.737,2.251,13.935,336.183,15268.857,2485.256,0.0,0.0,16.73,2.24,6.543,157.049,7169.17,407.881,1166.9,7.958,1.112,39.138,471.544,42885.236,194.006,6980.278,41847.895,6811.429,10.954,35.317,4.837,0.471,23.834,516.594,0.449,1.449,84.084,2437.978,6143776595.0,109575.222,467.856,19.19,2.262,7.392,179.134,8099.687,1318.356,0.007,22.132,0.003,0.563,3.108,0.176,0.506,0.208,48.097,0.08,28.345,87.279,5.072,14.206
16833,OWID_WRL,World,2001,4.239,1135.952,2.362,567.014,-0.004,-1.501,0.982,1075.692,0.954,23.309,-2.957,0.111,-3.73,122.407,19.67,467.025,38.168,1.578,25.177,432.781,27858.512,932.112,4476.768,27935.111,4489.073,15197.26,145.05,5800.45,9810.06,2830.28,2564.48,2572.31,1179.33,65.84,210.89,2814.89,1.35,38.17,15197.26,7097.5,0.0,17781.21,1.197,86.249,1128.425,95434.877,15336.047,1576.442,64.552,0.0,18.624,1.344,21.977,322.439,24317.849,454.816,3907.795,24574.099,3948.971,16.875,-3.2,6.444,-235.702,7130.866,412.103,1145.905,35.448,5387.2,865.704,-0.345,13.751,-52.732,15216.125,2445.177,0.0,0.0,16.926,2.156,6.619,154.546,7323.716,413.361,1176.895,7.76,0.87,39.095,373.205,43258.44,189.514,6951.484,41846.394,6724.567,10.58,33.889,2.465,0.478,12.733,529.327,0.433,1.388,85.061,2442.146,6222912399.0,110650.914,452.343,18.522,-2.559,7.133,-207.278,7892.41,1268.282,0.009,24.239,0.003,0.753,3.862,0.217,0.621,0.251,21.39,0.096,18.669,105.948,6.134,17.025
16834,OWID_WRL,World,2002,1.213,338.771,2.336,574.121,-1.206,-504.828,2.212,2447.583,1.009,25.184,24.25,0.134,29.684,152.091,24.134,470.215,38.493,3.924,25.599,1093.186,28951.697,960.916,4594.007,28273.881,4486.449,15731.92,158.71,6055.75,10249.42,3034.61,2603.17,2600.35,1159.06,66.52,225.23,2882.15,1.69,52.06,15731.92,7397.38,0.0,17946.268,2.293,86.317,2188.568,97623.445,15490.714,1626.36,65.15,0.0,19.29,2.949,22.135,717.033,25034.881,481.527,3972.494,25148.22,3990.475,16.547,1.199,6.381,85.495,7216.362,413.066,1145.079,34.85,5482.5,869.953,1.702,13.683,259.018,15475.143,2455.568,0.0,0.0,16.529,0.942,6.537,69.016,7392.732,412.619,1173.065,7.368,0.875,38.583,378.348,43636.788,183.918,6924.213,41341.566,6560.006,10.555,35.739,6.86,0.5,36.313,565.639,0.423,1.432,89.755,2496.313,6302062100.0,113098.497,457.334,18.32,2.407,7.146,190.002,8082.411,1282.503,0.011,25.115,0.004,0.97,4.832,0.268,0.767,0.331,35.433,0.127,37.54,143.488,8.261,22.768
16835,OWID_WRL,World,2003,7.337,2074.532,3.577,899.511,4.44,1835.568,3.558,4023.894,1.043,26.619,12.956,0.147,19.705,171.796,26.921,479.425,39.66,8.76,26.884,2536.048,31487.743,1012.554,4934.244,30348.414,4755.703,16292.57,169.87,6461.59,10805.79,3163.44,2606.15,2576.19,1180.76,69.06,238.93,2910.59,2.07,63.44,16292.57,7811.07,0.0,18353.492,4.303,86.938,4201.058,101824.503,15956.259,1693.305,66.323,0.0,19.416,2.776,21.968,695.008,25729.889,495.722,4031.968,26047.731,4081.771,15.996,-0.801,6.112,-57.818,7158.543,408.393,1121.769,33.677,5486.78,859.798,-1.145,13.062,-177.161,15297.982,2397.248,0.0,0.0,15.812,-2.653,6.144,-196.145,7196.586,403.698,1127.73,7.247,2.223,38.086,970.003,44606.79,185.029,6990.047,43177.134,6766.009,10.822,37.441,4.928,0.507,27.876,593.515,0.424,1.466,93.006,2553.103,6381477241.0,117122.391,456.1,17.865,0.235,6.917,18.984,8101.396,1269.517,0.013,27.23,0.005,1.316,6.147,0.324,0.963,0.389,19.448,0.146,27.906,171.393,9.941,26.858
16836,OWID_WRL,World,2004,8.663,2629.219,3.372,878.3,5.007,2161.828,4.912,5752.823,1.093,28.898,18.004,0.165,30.93,202.726,31.375,475.009,39.15,6.941,27.404,2185.516,33673.256,1034.84,5211.409,32977.633,5103.747,17079.38,186.72,6686.57,11255.24,3400.97,2798.14,2681.18,1167.7,70.12,256.84,3142.96,2.71,85.27,17079.38,8112.86,0.0,19016.649,4.774,86.825,4861.44,106685.943,16511.134,1741.905,65.9,0.0,19.913,3.846,21.745,989.501,26719.389,526.347,4135.2,26926.031,4167.178,16.383,6.667,6.214,477.238,7635.781,433.051,1181.743,34.1,5824.14,901.367,5.827,13.175,891.388,16189.37,2505.53,0.0,0.0,15.698,3.878,6.084,279.102,7475.689,414.95,1156.967,6.837,3.781,37.675,1686.423,46293.212,180.718,7164.524,45338.962,7016.835,10.852,39.75,7.279,0.518,43.201,636.716,0.411,1.504,98.541,2643.272,6461454744.0,122875.215,486.417,18.402,7.558,7.091,612.286,8713.681,1348.563,0.016,30.908,0.007,1.9,8.047,0.419,1.245,0.499,34.434,0.188,59.017,230.41,13.197,35.659
16837,OWID_WRL,World,2005,6.283,2071.983,2.431,654.467,0.858,388.798,3.226,3964.428,1.181,32.037,18.701,0.19,37.911,240.637,36.782,478.185,39.621,7.408,28.514,2494.431,36167.686,1074.7,5528.367,35049.616,5357.462,17745.47,209.59,7030.91,11768.76,3573.12,2902.91,2685.38,1164.73,71.15,280.74,3291.33,3.78,103.9,17745.47,8485.61,0.0,19387.903,3.416,86.984,3644.629,110330.572,16864.432,1798.898,66.32,0.0,20.135,2.748,21.644,734.313,27453.701,546.164,4196.402,27580.498,4215.78,16.359,2.738,6.185,209.069,7844.851,443.72,1199.114,33.68,5976.71,913.562,1.975,13.016,319.802,16509.172,2523.487,0.0,0.0,15.133,-0.372,5.872,-27.779,7447.91,410.47,1138.44,6.564,0.898,36.825,415.885,46709.097,178.033,7139.662,45727.759,6989.655,10.876,42.912,7.521,0.54,47.887,684.603,0.401,1.582,104.644,2712.46,6542205194.0,126839.642,503.092,18.547,3.989,7.144,347.581,9061.262,1385.047,0.021,39.164,0.009,3.152,11.199,0.578,1.712,0.586,21.511,0.221,49.562,279.973,15.881,42.795
16838,OWID_WRL,World,2006,5.106,1789.732,3.411,940.859,0.891,407.427,2.837,3597.956,1.214,33.822,23.874,0.229,57.449,298.086,45.002,480.215,40.244,5.259,29.186,1902.017,38069.701,1121.302,5747.399,36839.347,5561.647,18455.74,224.03,7427.3,12295.7,3791.98,3005.2,2719.87,1076.42,73.03,297.06,3440.17,5.11,132.8,18455.74,8862.72,0.0,19692.204,2.834,86.982,3126.444,113457.016,17128.64,1856.286,66.623,0.0,20.546,2.618,21.599,718.869,28172.57,572.476,4253.225,28521.356,4305.878,16.283,3.161,6.204,248.007,8092.858,453.696,1221.781,33.377,6160.04,929.983,2.856,13.018,471.514,16980.686,2563.579,0.0,0.0,14.737,0.609,5.745,45.371,7493.281,410.62,1131.263,5.832,1.082,36.197,505.559,47214.655,162.507,7128.016,46135.186,6965.043,11.025,44.847,6.054,0.557,41.445,726.048,0.396,1.61,109.612,2786.269,6623819298.0,130437.598,519.364,18.64,4.703,7.274,426.143,9487.405,1432.316,0.028,36.5,0.012,4.088,15.286,0.771,2.308,0.72,26.843,0.272,75.154,355.127,20.049,53.614
16839,OWID_WRL,World,2007,4.39,1617.094,2.671,761.758,-0.216,-99.51,3.122,4072.321,1.27,36.636,31.298,0.291,93.296,391.382,58.361,488.198,40.943,5.665,29.906,2156.663,40226.362,1180.88,5998.343,38456.441,5734.417,19342.24,245.69,7919.28,13128.37,4114.69,3049.54,2665.34,1094.4,75.43,321.12,3548.53,6.94,170.93,19342.24,9442.85,0.0,20057.393,3.465,87.271,3930.775,117387.791,17504.234,1957.632,67.874,0.0,21.273,4.07,21.797,1146.615,29319.184,613.56,4371.922,29283.114,4366.54,15.766,1.071,6.081,86.635,8179.493,454.731,1219.682,32.126,6213.87,926.579,0.834,12.729,141.549,17122.235,2553.175,0.0,0.0,13.78,-2.65,5.423,-198.575,7294.706,397.441,1087.747,5.658,1.329,35.568,627.497,47842.152,163.191,7133.969,46035.676,6864.592,11.248,47.884,7.799,0.582,56.622,782.67,0.39,1.66,116.707,2884.21,6706251209.0,134509.919,529.138,18.346,3.585,7.306,340.124,9827.529,1465.428,0.036,34.818,0.015,5.322,20.609,1.035,3.073,0.884,27.666,0.337,98.249,453.376,25.488,67.605
16840,OWID_WRL,World,2008,3.265,1255.554,3.659,1071.455,1.062,488.819,1.077,1449.185,1.334,38.593,34.824,0.388,136.296,527.678,77.721,482.145,40.311,1.359,29.989,546.836,40773.198,1165.889,6005.428,39711.996,5849.12,19636.39,262.02,7915.68,13182.88,4217.95,3230.7,2654.51,1049.25,74.81,336.83,3799.0,11.38,220.09,19636.39,9467.59,0.0,20025.212,0.656,86.907,770.211,118158.002,17403.315,1941.687,67.135,0.0,21.48,2.444,22.092,716.682,30035.865,621.256,4423.941,30354.569,4470.879,16.453,5.125,6.324,419.213,8598.705,475.845,1266.49,32.865,6453.51,950.528,3.965,13.093,678.975,17801.21,2621.914,0.0,0.0,13.518,-0.93,5.315,-67.832,7226.874,390.979,1064.435,5.343,-1.031,34.826,-493.307,47348.845,154.542,6973.946,46524.495,6852.523,11.019,49.611,6.346,0.612,49.67,832.34,0.381,1.715,122.594,2892.214,6789396343.0,135959.104,559.549,19.347,7.599,7.778,746.807,10574.336,1557.478,0.058,61.5,0.024,12.674,33.283,1.676,4.902,1.121,28.443,0.428,128.954,582.33,32.417,85.77
16841,OWID_WRL,World,2009,-0.055,-21.997,-3.098,-940.485,-2.473,-1150.623,-1.529,-2078.817,1.463,41.61,13.714,0.448,72.368,600.046,87.304,478.391,39.942,-1.508,29.996,-614.97,40158.228,1135.884,5842.835,39689.999,5774.705,19546.07,285.99,7807.02,13036.77,4255.26,3232.81,2617.32,974.49,78.07,364.06,3891.98,19.21,275.9,19546.07,9350.67,0.0,19478.942,-1.827,86.644,-2159.058,115998.944,16877.292,1896.788,66.698,0.0,21.77,-2.056,21.974,-617.394,29418.472,619.12,4280.251,29414.084,4279.609,16.539,-0.767,6.373,-65.91,8532.796,470.358,1241.481,33.302,6509.3,947.072,0.451,13.356,80.24,17881.45,2601.666,0.0,0.0,13.391,-2.023,5.289,-146.202,7080.672,380.808,1030.204,4.986,-1.957,34.674,-926.695,46422.151,141.784,6754.207,45373.872,6601.682,11.359,52.969,6.792,0.664,56.529,888.869,0.399,1.863,129.326,2843.86,6873077779.0,133880.287,566.265,19.912,2.141,8.067,226.441,10800.778,1571.462,0.098,65.064,0.041,21.656,54.939,2.795,7.993,1.412,24.35,0.541,141.799,724.129,40.142,105.357
16842,OWID_WRL,World,2010,5.566,2209.288,7.118,2093.606,1.977,896.889,4.857,6502.243,1.57,47.136,15.013,0.492,90.085,690.131,99.198,479.659,39.961,4.591,29.92,1843.574,42001.801,1199.769,6037.229,41899.287,6022.49,20887.64,327.93,8346.96,14005.49,4687.57,3409.23,2686.63,970.96,81.06,408.99,4195.52,31.08,346.22,20887.64,10018.95,1.563,20178.203,4.769,86.571,5532.125,121531.069,17468.545,2013.111,67.052,89807296279016.0,22.442,7.431,22.513,2186.209,31604.679,673.779,4542.774,31507.69,4528.83,16.322,4.987,6.381,425.507,8958.303,490.033,1287.642,32.948,6882.15,989.222,5.425,13.429,970.123,18851.573,2709.674,0.0,0.0,12.862,1.947,5.142,137.831,7218.503,386.169,1037.568,4.648,3.236,34.139,1502.342,47924.492,139.563,6888.542,46270.76,6650.833,11.651,58.787,11.769,0.708,104.612,993.481,0.388,1.958,142.8,3002.333,6957137448.0,140382.53,603.053,20.086,7.706,8.287,832.293,11633.071,1672.106,0.149,59.805,0.063,32.856,87.795,4.467,12.619,1.658,24.751,0.643,179.232,903.36,49.765,129.847
16843,OWID_WRL,World,2011,7.298,3057.952,3.402,1071.918,0.78,360.819,2.427,3407.182,1.609,49.46,5.04,0.504,34.783,724.914,102.949,486.084,40.702,4.806,30.615,2018.762,44020.561,1250.824,6251.585,44957.24,6384.602,21639.57,348.27,8807.69,14655.33,4773.18,3476.16,2576.2,1074.46,81.78,430.05,4408.04,61.93,439.9,21639.57,10518.65,0.0,20420.296,2.66,86.768,3232.969,124764.038,17718.365,2081.277,67.725,0.0,22.058,2.38,22.503,752.311,32356.99,677.863,4595.182,32579.607,4626.793,16.064,1.28,6.31,114.653,9072.956,493.667,1288.496,32.275,6984.24,991.867,0.924,13.232,174.215,19025.788,2701.947,0.0,0.0,11.905,-4.768,4.781,-344.183,6874.32,365.859,976.257,4.965,0.964,33.651,461.896,48386.388,152.589,6871.598,46631.579,6622.384,11.614,61.074,5.029,0.726,49.964,1043.445,0.378,1.987,148.185,3073.144,7041509608.0,143789.712,626.008,20.37,4.456,8.451,518.398,12151.469,1725.691,0.286,92.392,0.117,81.115,168.91,8.795,23.988,2.033,26.333,0.794,237.882,1141.243,62.472,162.074
16844,OWID_WRL,World,2012,1.151,517.363,2.114,688.682,2.794,1303.096,1.346,1935.3,1.708,52.93,3.536,0.515,25.633,750.547,105.323,484.217,39.961,0.381,30.323,167.897,44188.458,1238.715,6200.898,45474.603,6381.375,22089.64,377.19,8827.26,14961.24,5011.8,3641.36,2403.18,1122.18,82.34,459.53,4725.22,95.43,528.9,22089.64,10696.17,0.0,20449.348,1.358,86.779,1694.783,126458.822,17745.756,2099.486,67.73,0.0,22.688,2.62,22.786,847.86,33204.849,703.298,4659.585,33268.289,4668.484,16.484,3.616,6.451,328.081,9401.037,510.986,1319.232,32.27,7128.4,1000.316,1.264,13.221,240.518,19266.306,2703.609,0.0,0.0,10.879,-7.422,4.367,-510.185,6364.134,337.234,893.068,5.08,1.403,33.67,679.026,49065.413,157.474,6885.273,47934.675,6726.593,11.555,64.485,7.668,0.771,80.008,1123.453,0.373,2.08,157.652,3099.802,7126144588.0,145725.011,663.082,21.391,6.178,8.854,750.703,12902.172,1810.54,0.432,54.256,0.179,91.644,260.554,13.392,36.563,2.394,19.745,0.938,225.338,1366.581,74.22,191.77
16845,OWID_WRL,World,2013,1.803,819.777,1.179,392.246,0.197,94.653,1.85,2696.637,1.808,56.99,7.184,0.542,53.916,804.463,111.562,484.204,40.838,1.82,30.314,804.085,44992.542,1287.497,6239.523,46294.38,6420.056,22733.5,410.95,9284.01,15278.14,4912.86,3768.39,2419.42,1081.27,85.09,496.04,5035.94,131.45,640.06,22733.5,11007.66,0.0,20582.957,1.483,86.466,1874.824,128333.646,17797.174,2118.756,67.205,0.0,21.611,1.631,22.737,541.515,33746.364,681.31,4679.914,33660.535,4668.007,16.576,3.377,6.548,317.466,9718.503,522.596,1347.752,32.795,7455.36,1033.901,4.266,13.534,821.815,20088.121,2785.799,0.0,0.0,10.643,0.192,4.296,12.236,6376.37,335.523,884.268,4.756,1.079,33.415,529.224,49594.637,149.949,6877.737,48029.328,6660.656,11.8,68.79,7.353,0.813,82.605,1206.059,0.374,2.182,167.255,3152.658,7210900194.0,148421.648,698.379,22.152,6.275,9.238,809.578,13711.75,1901.531,0.578,36.521,0.24,95.157,355.711,18.229,49.33,2.815,19.057,1.096,260.433,1627.014,88.763,225.633
16846,OWID_WRL,World,2014,-0.351,-162.633,2.134,718.401,2.358,1132.483,0.98,1455.014,1.915,61.163,6.581,0.572,52.939,857.402,117.523,480.069,40.576,0.325,30.117,146.067,45138.609,1295.755,6187.097,46131.747,6323.22,23297.94,446.22,9453.32,15521.01,5047.91,3860.08,2468.28,1019.78,89.65,535.87,5308.65,195.9,716.8,23297.94,11184.63,0.0,20543.403,0.552,86.099,709.013,129042.659,17687.713,2127.445,66.62,0.0,21.667,0.753,22.686,254.237,34000.601,691.911,4660.423,34378.935,4712.277,16.568,1.976,6.612,191.995,9910.498,529.096,1358.419,33.38,7776.93,1065.974,3.714,13.901,746.002,20834.123,2855.707,0.0,0.0,10.594,1.431,4.315,91.225,6467.596,338.324,886.505,4.377,0.622,33.296,308.709,49903.346,139.78,6840.193,49161.811,6738.547,12.288,73.451,7.717,0.867,93.072,1299.131,0.385,2.3,178.07,3193.419,7295610331.0,149876.662,727.65,22.786,4.775,9.586,654.777,14366.527,1969.202,0.841,41.486,0.336,147.57,503.282,26.852,68.984,3.077,10.399,1.198,169.2,1796.214,98.251,246.205
16847,OWID_WRL,World,2015,-2.545,-1173.99,2.146,737.637,3.098,1522.85,0.9,1349.579,2.027,64.735,4.066,0.59,34.863,892.266,120.901,471.182,38.765,-2.378,29.139,-1073.255,44065.355,1237.753,5970.825,44957.756,6091.74,23564.37,477.75,9134.76,15541.6,5379.57,3869.91,2501.5,1027.27,90.3,568.05,5521.27,254.23,829.08,23564.37,11103.11,0.0,20491.034,0.63,85.868,812.919,129855.578,17595.326,2105.874,65.954,0.0,22.829,2.298,23.0,781.421,34782.021,728.927,4712.94,35116.573,4758.267,16.423,-0.831,6.499,-82.334,9828.164,524.37,1331.708,34.046,8022.77,1087.079,2.576,14.132,536.662,21370.785,2895.724,0.0,0.0,10.616,0.743,4.309,48.045,6515.641,338.951,882.864,4.359,2.214,33.73,1104.753,51008.098,139.194,6911.562,50684.661,6867.731,12.236,76.97,6.446,0.914,83.742,1382.873,0.383,2.411,187.378,3192.953,7380117764.0,151226.241,748.128,23.431,3.401,9.823,488.617,14855.144,2012.86,1.079,28.858,0.429,145.238,648.52,34.448,87.874,3.518,17.097,1.391,307.107,2103.321,112.34,284.998
16848,OWID_WRL,World,2016,-5.264,-2366.47,1.151,404.128,0.39,197.53,1.346,2035.333,2.025,65.647,4.259,0.607,38.001,930.266,124.628,464.774,37.965,-1.279,28.384,-563.701,43501.655,1230.707,5827.932,42591.286,5705.965,24196.76,490.01,9186.42,15794.53,5625.7,3999.9,2533.12,982.41,91.31,581.32,5869.11,328.48,959.41,24196.76,11246.03,1.431,20532.49,0.878,85.472,1140.657,130996.235,17549.597,2115.997,65.275,107134280603000.0,23.25,2.313,23.219,804.35,35586.371,753.676,4767.518,35520.701,4758.717,16.531,2.828,6.594,277.971,10106.135,535.868,1353.921,34.725,8402.23,1125.649,4.186,14.528,894.677,22265.461,2982.909,0.0,0.0,10.469,0.887,4.289,57.795,6573.436,339.363,880.645,4.06,1.764,33.869,900.008,51908.105,131.614,6954.147,50882.192,6816.699,12.233,77.88,1.961,0.92,27.125,1409.998,0.377,2.402,188.898,3241.646,7464344332.0,153261.574,786.286,24.256,5.634,10.239,836.881,15692.025,2102.264,1.358,27.339,0.539,177.301,825.821,44.007,110.635,3.965,15.047,1.579,316.484,2419.805,128.532,324.182
16849,OWID_WRL,World,2017,2.525,1075.229,3.495,1241.442,0.246,125.29,1.827,2800.816,2.075,68.393,2.556,0.611,23.773,954.039,126.393,461.517,38.092,0.505,28.015,219.727,43721.381,1255.437,5792.31,43666.515,5785.037,24877.0,516.24,9476.27,16090.55,5729.38,4049.15,2548.19,884.9,92.64,608.88,6238.26,443.29,1136.94,24877.0,11481.17,1.413,20675.493,1.452,85.157,1901.95,132898.185,17606.647,2131.712,64.68,110430656680927.02,23.031,2.67,23.412,950.224,36536.594,759.041,4840.453,36762.143,4870.33,16.277,0.6,6.515,60.669,10166.804,536.44,1346.921,35.32,8786.45,1164.048,4.037,14.843,898.868,23164.33,3068.862,0.0,0.0,10.243,0.299,4.225,19.656,6593.092,337.59,873.467,3.557,1.41,33.73,731.999,52640.104,117.234,6973.884,51007.482,6757.585,12.273,80.666,5.282,0.951,74.481,1484.479,0.372,2.448,196.667,3295.76,7548182454.0,156062.39,826.459,25.076,5.603,10.618,879.213,16571.238,2195.394,1.782,35.034,0.715,289.315,1115.136,58.728,147.736,4.57,17.81,1.827,430.975,2850.78,150.624,377.678
16850,OWID_WRL,World,2018,5.073,2215.257,4.805,1766.422,2.242,1143.672,2.546,3973.683,2.124,71.969,7.791,0.643,74.329,1028.368,134.76,458.508,38.051,1.184,27.643,517.595,44238.975,1289.156,5797.206,45881.772,6012.479,25854.12,549.2,9837.67,16573.16,5859.29,4170.02,2620.13,876.2,105.38,654.58,6660.83,567.8,1268.43,25854.12,11854.33,1.408,20971.585,2.157,84.834,2866.577,135764.762,17791.003,2171.794,64.103,113630168331868.98,22.663,5.043,23.981,1842.369,38378.962,767.818,5029.293,38528.565,5048.893,16.129,2.104,6.486,213.861,10380.664,546.451,1360.312,35.897,9280.96,1216.204,4.779,15.166,1107.109,24271.439,3180.599,0.0,0.0,10.134,1.652,4.188,108.933,6702.025,343.349,878.253,3.389,0.962,33.209,506.613,53146.717,114.82,6964.503,52151.154,6834.036,13.809,85.778,5.841,0.982,86.715,1571.194,0.408,2.532,205.894,3387.998,7631091093.0,160036.073,872.854,25.763,6.024,10.978,998.177,17569.414,2302.346,2.196,28.589,0.896,318.808,1433.944,74.406,187.908,4.906,10.68,1.972,304.464,3155.244,166.219,413.472
16851,OWID_WRL,World,2019,1.625,745.65,3.202,1233.554,-0.138,-72.155,0.934,1494.681,2.205,75.163,6.887,0.68,70.821,1099.189,142.503,447.992,36.581,-1.018,27.109,-450.325,43788.651,1246.85,5676.913,46627.422,6044.936,26290.97,579.77,9617.54,16544.52,6083.4,4219.16,2723.79,843.58,109.15,688.92,7022.66,694.5,1420.08,26290.97,11778.15,0.0,20941.391,0.27,84.275,366.046,136130.809,17648.456,2144.887,62.929,0.0,23.139,1.721,24.168,660.441,39039.402,788.672,5061.204,39762.119,5154.895,16.048,0.853,6.481,88.498,10469.163,546.986,1357.257,37.071,9746.45,1263.563,4.65,15.725,1128.636,25400.075,3292.951,0.0,0.0,10.36,3.327,4.287,222.973,6924.998,353.121,897.78,3.209,0.293,32.998,155.93,53302.646,109.365,6910.34,52078.999,6751.697,14.151,89.314,4.511,1.017,70.872,1642.065,0.415,2.62,212.883,3408.45,7713468349.0,161530.754,910.441,26.711,5.155,11.437,905.663,18475.077,2395.171,2.642,22.247,1.085,319.017,1752.961,90.037,227.26,5.401,11.297,2.174,356.455,3511.699,184.104,455.268
16852,OWID_WRL,World,2020,-4.916,-2292.241,-3.082,-1225.49,-6.987,-3638.516,-4.278,-6910.324,2.336,78.248,-4.954,0.676,-54.459,1044.73,134.029,436.529,35.296,-3.942,27.204,-1726.244,42062.408,1182.15,5396.219,44335.18,5687.79,26106.84,609.93,9214.62,16024.75,6016.79,4311.81,2635.81,793.34,102.97,712.9,7446.28,834.63,1586.94,26106.84,11396.38,0.0,19836.36,-5.569,83.139,-7581.253,128549.555,16491.709,2055.826,61.381,0.0,23.047,-2.079,24.724,-811.63,38227.773,771.898,4904.271,38536.628,4943.89,16.516,1.257,6.856,131.573,10600.736,553.165,1359.976,38.619,10082.09,1293.438,2.641,16.861,670.924,26070.999,3344.666,0.0,0.0,10.096,-3.805,4.308,-263.515,6661.483,338.15,854.606,3.039,-9.462,31.211,-5043.379,48259.271,101.778,6191.219,48440.483,6214.462,13.21,91.458,5.182,1.117,85.089,1727.155,0.394,2.731,221.578,3349.264,7794798745.0,154620.43,955.288,28.522,5.058,12.553,934.439,19409.516,2490.06,3.197,20.435,1.365,358.216,2111.177,107.075,270.844,6.079,11.79,2.539,414.019,3925.718,203.59,503.633
16853,OWID_WRL,World,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.346,81.99,0.0,0.0,0.0,0.0,0.0,442.369,36.49,0.0,0.0,0.0,0.0,1275.206,0.0,0.0,0.0,27520.53,645.67,10042.2,16992.07,6098.08,4206.14,2735.52,851.79,104.32,749.99,7792.93,1023.1,1813.7,27520.53,12174.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2157.733,61.743,0.0,22.158,0.0,0.0,0.0,0.0,774.363,0.0,0.0,0.0,15.284,0.0,0.0,0.0,0.0,534.115,0.0,38.257,10528.45,1336.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.94,0.0,0.0,0.0,0.0,347.369,0.0,3.095,0.0,0.0,0.0,0.0,108.164,0.0,0.0,0.0,13.247,95.237,0.0,0.0,0.0,0.0,0.379,2.725,0.0,3494.686,7874965667.0,0.0,989.583,28.317,0.0,0.0,0.0,0.0,0.0,3.718,0.0,0.0,0.0,0.0,129.918,0.0,6.59,0.0,0.0,0.0,0.0,230.312,0.0
